# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 26 23:24:01 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
5189,TOI-1422 b,TOI-1422,1,1,Transit,12.99720000000,0.00060000000,-0.00060000000,0,0.1080000000,0.0030000000,-0.0030000000,0,3.96000000,0.13000000,-0.11000000,0,0.35328815,0.01159784,-0.00981356,0,9.00000000,2.30000000,-2.00000000,0,0.02831717,0.00723661,-0.00629270,0,0.795000,0.290000,-0.235000,0,0.040000,0.050000,-0.030000,0
5190,TOI-1431 b,TOI-1431,1,1,Transit,2.65023700000,0.00000300000,-0.00000300000,0,0.0460000000,0.0020000000,-0.0020000000,0,16.70138124,0.56044903,-0.56044903,0,1.49000000,0.05000000,-0.05000000,0,991.62462984,57.20911326,-57.20911326,0,3.12000000,0.18000000,-0.18000000,0,1.170000,0.180000,-0.160000,0,0.002200,0.003000,-0.001600,0
5191,TOI-1437 b,TOI-1437,1,1,Transit,18.84094200000,0.00006000000,-0.00006800000,0,0.1400000000,0.0180000000,-0.0170000000,0,2.24000000,0.23000000,-0.22000000,0,0.19983976,0.02051926,-0.01962712,0,9.60000000,3.90000000,-3.30000000,0,0.03020498,0.01227077,-0.01038296,0,3.910000,1.110000,-1.400000,0,0.170000,0.110000,-0.090000,0
5192,TOI-1439 b,TOI-1439,1,1,Transit,27.64400000000,0.00012000000,-0.00012000000,0,0.1920000000,0.0040000000,-0.0040000000,0,4.24278610,0.23014642,-0.16769357,0,0.37851667,0.02053232,-0.01496064,0,38.50000000,5.70000000,-5.60000000,0,0.12113455,0.01793421,-0.01761957,0,2.760000,0.640000,-0.850000,0,0.157000,0.083000,-0.083000,0
5193,TOI-1442 b,TOI-1442,1,1,Transit,0.40906770000,0.00000030000,-0.00000030000,0,0.0071000000,0.0002000000,-0.0002000000,0,1.17000000,0.06000000,-0.06000000,0,0.10438059,0.00535285,-0.00535285,0,1.71000000,,,0,0.00537000,,,0,5.870000,,,0,,,,
5194,TOI-1443 b,TOI-1443,1,1,Transit,23.54067800000,0.00005800000,-0.00005800000,0,0.1470000000,0.0030000000,-0.0030000000,0,2.30381001,0.12697832,-0.10061016,0,0.20553252,0.01132827,-0.00897585,0,30.00000000,,,1,0.09439056,,,1,14.000000,,,1,0.000000,,,0
5195,TOI-1444 b,TOI-1444,1,1,Transit,0.47027430000,0.00000110000,-0.00000110000,0,0.0116000000,0.0002000000,-0.0002000000,0,1.41792246,0.04673360,-0.04107268,0,0.12649879,0.00416930,-0.00366426,0,3.58000000,0.76000000,-0.75000000,0,0.01126394,0.00239123,-0.00235976,0,6.840000,1.780000,-2.270000,0,0.000000,,,0
5196,TOI-1448 b,TOI-1448,1,1,Transit,8.11224500000,0.00001800000,-0.00001800000,0,0.0567000000,0.0015000000,-0.0015000000,0,2.74900000,0.06700000,-0.06300000,0,0.24524978,0.00597735,-0.00562049,0,19.50000000,,,1,0.06135386,,,1,9.510000,0.550000,-0.550000,0,0.360000,,,1
5197,TOI-1450 A b,TOI-1450 A,2,2,Transit,2.04392740000,0.00000100000,-0.00000100000,0,,,,,1.13000000,0.04300000,-0.04300000,0,0.10081202,0.00383621,-0.00383621,0,1.25800000,0.12800000,-0.12800000,0,0.00395811,0.00040273,-0.00040273,0,4.790000,,,0,,,,
5198,TOI-1450 A c,TOI-1450 A,2,2,Transit,5.06880000000,0.00190000000,-0.00190000000,0,,,,,1.13000000,,,0,0.10100000,,,0,1.52700000,0.18100000,-0.18100000,0,0.00480448,0.00056949,-0.00056949,0,5.820000,,,0,,,,
5199,TOI-1451 b,TOI-1451,1,1,Transit,16.53794400000,0.00004500000,-0.00004500000,0,0.1270000000,0.0030000000,-0.0030000000,0,2.61143902,0.13407193,-0.10283772,0,0.23297739,0.01196112,-0.00917458,0,15.20000000,2.80000000,-2.80000000,0,0.04782455,0.00880979,-0.00880979,0,4.670000,1.180000,-1.550000,0,0.000000,,,0
5200,TOI-1452 b,TOI-1452,2,1,Transit,11.06201000000,0.00002000000,-0.00002000000,0,0.0610000000,0.0030000000,-0.0030000000,0,1.67200000,0.07100000,-0.07100000,0,0.14916611,0.00633421,-0.00633421,0,4.82000000,1.30000000,-1.30000000,0,0.01516542,0.00409026,-0.00409026,0,5.600000,1.800000,-1.600000,0,0.000000,,,0
5201,TOI-1453 b,TOI-1453,2,2,Transit,4.31352250000,0.00001180000,-0.00000920000,0,,,,,1.17300000,0.05900000,-0.05600000,0,0.10464823,0.00526364,-0.00499599,0,2.32000000,,,1,0.00729954,,,1,8.215288,,,1,0.000000,,,0
5202,TOI-1453 c,TOI-1453,2,2,Transit,6.58869820000,0.00000410000,-0.00000410000,0,,,,,2.22400000,0.09500000,-0.09500000,0,0.19841233,0.00847535,-0.00847535,0,2.95000000,0.83000000,-0.84000000,0,0.00928174,0.00261147,-0.00264294,0,1.472135,0.479685,-0.441089,0,0.000000,,,0
5203,TOI-1467 b,TOI-1467,1,1,Transit,5.97114713000,0.00000874600,-0.00000847000,0,0.0507480000,0.0006830000,-0.0007010000,0,1.92000000,0.17100000,-0.11300000,0,0.17129122,0.01525562,-0.01008120,0,9.00000000,,,1,0.02831717,,,1,11.000000,,,1,0.000000,,,0
5204,TOI-1468 b,TOI-1468,1,2,Transit,1.88052010000,0.00000250000,-0.00000300000,0,0.0210700000,0.0001600000,-0.0001600000,0,1.40100000,0.05900000,-0.06000000,0,0.12498906,0.00526364,-0.00535285,0,3.04000000,0.46000000,-0.46000000,0,0.00956491,0.00144732,-0.00144732,0,6.100000,1.300000,-1.100000,0,0.009900,0.018000,-0.005000,0
5205,TOI-1468 c,TOI-1468,1,2,Transit,15.53247700000,0.00002500000,-0.00002600000,0,0.0860800000,0.0006500000,-0.0006500000,0,2.12600000,0.09200000,-0.09300000,0,0.18966934,0.00820770,-0.00829692,0,4.10000000,1.10000000,-1.10000000,0,0.01290004,0.00346099,-0.00346099,0,2.310000,0.720000,-0.660000,0,0.111000,0.150000,-0.084000,0
5206,TOI-1470 b,TOI-1470,1,2,Transit,2.52709300000,0.00000400000,-0.00000300000,0,0.0285000000,0.0004000000,-0.0004000000,0,2.18000000,0.04000000,-0.04000000,0,0.19448691,0.00356857,-0.00356857,0,7.32000000,1.21000000,-1.24000000,0,0.02303130,0.00380709,-0.00390148,0,3.860000,0.700000,-0.680000,0,0.300000,,,1
5207,TOI-1470 c,TOI-1470,1,2,Transit,18.08816000000,0.00006000000,-0.00008000000,0,0.1060000000,0.0010000000,-0.0010000000,0,2.47000000,0.02000000,-0.02000000,0,0.22035902,0.00178428,-0.00178428,0,7.24000000,2.87000000,-2.77000000,0,0.02277959,0.00903003,-0.00871539,0,2.660000,1.060000,-1.020000,0,0.500000,,,1
5208,TOI-1472 b,TOI-1472,1,1,Transit,6.36381000000,0.00091000000,-0.00091000000,0,0.0650000000,0.0010000000,-0.0010000000,0,4.15964583,0.15682260,-0.12642220,0,0.37109938,0.01399080,-0.01127865,0,16.50000000,5.10000000,-5.10000000,0,0.05191481,0.01604639,-0.01604639,0,1.240000,0.410000,-0.510000,0,0.000000,,,0
5209,TOI-1478 b,TOI-1478,1,1,Transit,10.18021170000,0.00000710000,-0.00000710000,0,0.0818000000,0.0130000000,-0.0085000000,0,11.99360935,1.79343691,-1.12089807,0,1.07000000,0.16000000,-0.10000000,0,279.68899816,34.96112477,-38.13940884,0,0.88000000,0.11000000,-0.12000000,0,0.880000,0.130000,-0.110000,0,0.055000,0.032000,-0.032000,0
5210,TOI-150.01,TOI-150,1,1,Transit,5.85748700000,0.00008900000,-0.00009700000,0,0.0703700000,0.0008700000,-0.0008800000,0,14.06729500,0.23538900,-0.21297100,0,1.25500000,0.02100000,-0.01900000,0,797.75330000,38.13960000,-38.13960000,0,2.51000000,0.12000000,-0.12000000,0,1.680000,0.120000,-0.120000,0,0.262000,0.045000,-0.037000,0
5211,TOI-1516 b,TOI-1516,1,1,Transit,2.05601400000,0.00000200000,-0.00000200000,0,,,,,15.24421375,0.33626942,-0.33626942,0,1.36000000,0.03000000,-0.03000000,0,1004.33776612,38.13940884,-38.13940884,0,3.16000000,0.12000000,-0.12000000,0,1.560000,,,0,,,,
5212,TOI-1518 b,TOI-1518,1,1,Transit,1.90260300000,0.00001100000,-0.00001100000,0,0.0389000000,0.0011000000,-0.0011000000,0,21.01683881,0.59407598,-0.59407598,0,1.87500000,0.05300000,-0.05300000,0,731.00533610,,,1,2.30000000,,,1,,,,,0.010000,,,1
5213,TOI-157 b,TOI-157,1,1,Transit,2.08454350000,0.00000230000,-0.00000230000,0,0.0313800000,0.0002500000,-0.0002000000,0,14.41477400,0.25780700,-0.22418000,0,1.28600000,0.02300000,-0.02000000,0,375.03940000,41.31790000,-38.13960000,0,1.18000000,0.13000000,-0.12000000,0,0.686000,0.080000,-0.078000,0,0.000000,,,0
5214,TOI-1601 b,TOI-1601,1,1,Transit,5.33175000000,0.00014000000,-0.00014000000,0,0.0690000000,0.0010000000,-0.0010000000,0,14.19902343,0.64857111,-0.51121860,0,1.26675420,0.05786174,-0.04560795,0,387.00000000,16.00000000,-17.00000000,0,1.21763817,0.05034163,-0.05348798,0,0.740000,0.140000,-0.180000,0,0.000000,,,0
5215,TOI-163 b,TOI-163,1,1,Transit,4.23130600000,0.00006300000,-0.00005700000,0,0.0580000000,0.0014000000,-0.0014000000,0,16.69020100,0.38110600,-0.38110600,0,1.48900000,0.03400000,-0.03400000,0,387.75260000,38.13960000,-38.13960000,0,1.22000000,0.12000000,-0.12000000,0,0.490000,0.059000,-0.055000,0,0.000000,,,0
5216,TOI-1630.01,TOI-1630,1,1,Transit,12.05573473300,0.00001468300,-0.00001488400,0,0.1011510000,0.0042540000,-0.0046370000,0,2.41700000,0.22800000,-0.16200000,0,0.21563067,0.02034083,-0.01445270,0,6.42000000,,,0,0.02020000,,,0,2.500000,,,0,,,,
5217,TOI-1634 b,TOI-1634,2,2,Transit,0.98934550000,0.00000600000,-0.00000600000,0,0.0154500000,0.0001400000,-0.0001400000,0,1.77300000,0.07700000,-0.07700000,0,0.15817674,0.00686949,-0.00686949,0,7.57000000,0.71000000,-0.72000000,0,0.02381788,0.00223391,-0.00226537,0,7.600000,1.300000,-1.100000,0,0.000000,,,0
5218,TOI-1634 c,TOI-1634,2,2,Radial Velocity,103.00000000000,5.80000000000,-4.50000000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,0
5219,TOI-1659.01,TOI-1659,1,1,Transit,5.87755632800,0.00001473200,-0.00001813900,0,0.0657570000,0.0026860000,-0.0029200000,0,2.25500000,0.25400000,-0.15700000,0,0.20117797,0.02266040,-0.01400663,0,5.71000000,,,0,0.01800000,,,0,2.740000,,,0,,,,
5220,TOI-1669 b,TOI-1669,1,2,Radial Velocity,500.00000000000,13.00000000000,-13.00000000000,0,1.2700000000,0.0300000000,-0.0300000000,0,14.10000000,,,0,1.26000000,,,0,191.00000000,25.00000000,-24.00000000,0,0.60095321,0.07865880,-0.07551244,0,0.374000,,,0,0.000000,,,0
5221,TOI-1669 c,TOI-1669,1,2,Transit,2.68005350000,0.00000620000,-0.00000620000,0,0.0376000000,0.0007000000,-0.0007000000,0,2.29639770,0.10169388,-0.09022874,0,0.20487123,0.00907254,-0.00804968,0,13.00000000,,,1,0.04090257,,,1,6.000000,,,1,0.000000,,,0
5222,TOI-1670 b,TOI-1670,1,2,Transit,10.98462000000,0.00046000000,-0.00051000000,0,0.1030000000,0.0020000000,-0.0020000000,0,2.06000000,0.19000000,-0.15000000,0,0.18378121,0.01695069,-0.01338213,0,41.31769291,,,1,0.13000000,,,1,8.600000,6.900000,-5.600000,0,0.590000,0.170000,-0.260000,0
5223,TOI-1670 c,TOI-1670,1,2,Transit,40.74976000000,0.00002200000,-0.00021000000,0,0.2490000000,0.0050000000,-0.0050000000,0,11.06326395,0.28022452,-0.28022452,0,0.98700000,0.02500000,-0.02500000,0,200.23189641,28.60455663,-25.42627256,0,0.63000000,0.09000000,-0.08000000,0,0.810000,0.130000,-0.110000,0,0.090000,0.050000,-0.040000,0
5224,TOI-1680 b,TOI-1680,1,1,Transit,4.80263450000,0.00000400000,-0.00000390000,0,0.0314400000,0.0002500000,-0.0002600000,0,1.46600000,0.06300000,-0.04900000,0,0.13078799,0.00562049,-0.00437149,0,2.75000000,,,0,0.00865000,,,0,4.800000,,,0,,,,
5225,TOI-1683.01,TOI-1683,1,1,Transit,3.05753560000,,,0,0.0365075930,,,0,2.63820000,0.27638700,-0.27638700,0,0.23510942,0.02463088,-0.02463088,0,7.45000000,,,0,0.02350000,,,0,2.230000,,,0,,,,
5226,TOI-1685 b,TOI-1685,1,1,Transit,0.66913924000,0.00000042000,-0.00000042000,0,0.0113800000,0.0003500000,-0.0003400000,0,1.46800000,0.05000000,-0.05100000,0,0.13096641,0.00446071,-0.00454992,0,3.03000000,0.33000000,-0.32000000,0,0.00953345,0.00103830,-0.00100683,0,5.300000,0.800000,-0.800000,0,0.000000,,,0
5227,TOI-169 b,TOI-169,1,1,Transit,2.25544770000,0.00000630000,-0.00000630000,0,0.0352400000,0.0006900000,-0.0007900000,0,12.17297400,0.90792900,-0.53803200,0,1.08600000,0.08100000,-0.04800000,0,251.40353000,20.34112000,-19.06980000,0,0.79100000,0.06400000,-0.06000000,0,0.760000,0.140000,-0.170000,0,0.000000,,,0
5228,TOI-1691 b,TOI-1691,1,1,Transit,16.73688893500,0.00001819600,-0.00001823700,0,0.1293650000,0.0057260000,-0.0062680000,0,3.66000000,0.23600000,-0.20700000,0,0.32652389,0.02105455,-0.01846733,0,14.60000000,5.40000000,-5.30000000,0,0.04593674,0.01699030,-0.01667566,0,1.760000,0.680000,-0.800000,0,0.000000,,,0
5229,TOI-1693 b,TOI-1693,1,1,Transit,1.76669570000,0.00000540000,-0.00000540000,0,0.0226000000,0.0004000000,-0.0004000000,0,1.41000000,0.10000000,-0.10000000,0,0.12579199,0.00892142,-0.00892142,0,2.57000000,,,0,0.00809000,,,0,5.040000,,,0,,,,
5230,TOI-1694 b,TOI-1694,1,2,Transit,3.77010700000,0.00008500000,-0.00008500000,0,0.0450000000,0.0008000000,-0.0008000000,0,5.34222660,0.14825442,-0.11897869,0,0.47660235,0.01322640,-0.01061459,0,31.30000000,2.70000000,-2.50000000,0,0.09848081,0.00849515,-0.00786588,0,1.130000,0.210000,-0.260000,0,0.000000,,,0
5231,TOI-1694 c,TOI-1694,1,2,Radial Velocity,393.10000000000,4.70000000000,-4.70000000000,0,0.1000000000,0.0200000000,-0.0200000000,0,13.80000000,,,0,1.23000000,,,0,297.00000000,16.00000000,-16.00000000,0,0.93446650,0.05034163,-0.05034163,0,0.621000,,,0,0.000000,,,0
5232,TOI-1695 b,TOI-1695,1,1,Transit,3.13427910000,0.00000710000,-0.00000630000,0,0.0335480000,0.0002600000,-0.0002680000,0,1.90000000,0.16000000,-0.14000000,0,0.16950694,0.01427427,-0.01248998,0,6.36000000,1.00000000,-1.00000000,0,0.02001080,0.00314635,-0.00314635,0,5.000000,1.800000,-1.300000,0,0.097000,,,1
5233,TOI-1696 b,TOI-1696,1,1,Transit,2.50031100000,0.00000400000,-0.00000400000,0,0.0229000000,0.0002000000,-0.0002000000,0,3.09000000,0.11000000,-0.11000000,0,0.27567181,0.00981356,-0.00981356,0,48.80000000,,,1,0.15354197,,,1,9.440000,,,1,0.000000,,,0
5234,TOI-1710 b,TOI-1710,2,1,Transit,24.28337700000,0.00002600000,-0.00002600000,0,0.1660000000,0.0030000000,-0.0013000000,0,5.20315158,0.09613295,-0.09124817,0,0.46419489,0.00857642,-0.00814063,0,22.40000000,4.10000000,-4.00000000,0,0.07047828,0.01290004,-0.01258541,0,0.870000,0.200000,-0.250000,0,0.000000,,,0
5235,TOI-1716.01,TOI-1716,1,1,Transit,8.08237655400,0.00002770100,-0.00002704000,0,0.0804960000,0.0033330000,-0.0036330000,0,3.14300000,0.40900000,-0.29800000,0,0.28040016,0.03648860,-0.02658583,0,10.00000000,,,0,0.03160000,,,0,1.770000,,,0,,,,
5236,TOI-172 b,TOI-172,1,1,Transit,9.47725000000,0.00064000000,-0.00079000000,0,0.0914000000,0.0017000000,-0.0017000000,0,10.81668500,0.35868800,-0.32506100,0,0.96500000,0.03200000,-0.02900000,0,1722.63860000,69.92260000,-63.56600000,0,5.42000000,0.22000000,-0.20000000,0,7.530000,0.650000,-0.720000,0,0.380600,0.009300,-0.009000,0
5237,TOI-1723 b,TOI-1723,1,1,Transit,13.72701264300,0.00001470500,-0.00001335500,0,0.1134960000,0.0044710000,-0.0048610000,0,3.43500000,0.24400000,-0.19300000,0,0.30645070,0.02176826,-0.01721834,0,10.40000000,5.20000000,-4.80000000,0,0.03272206,0.01636103,-0.01510249,0,1.600000,0.790000,-0.910000,0,0.000000,,,0
5238,TOI-1728 b,TOI-1728,1,1,Transit,3.49151000000,0.00006200000,-0.00005700000,0,0.0391000000,0.0009000000,-0.0009000000,0,5.05000000,0.16000000,-0.17000000,0,0.45053082,0.01427424,-0.01516638,0,26.78000000,5.43000000,-5.13000000,0,0.08425888,0.01708460,-0.01614070,0,1.140000,0.260000,-0.240000,0,0.057000,0.054000,-0.039000,0
5239,TOI-1736 b,TOI-1736,1,2,Transit,7.07307600000,0.00001700000,-0.00001700000,0,0.0730000000,0.0010000000,-0.0010000000,0,3.18175535,0.12195694,-0.09508409,0,0.28385769,0.01088029,-0.00848285,0,12.30000000,1.50000000,-1.40000000,0,0.03870013,0.00471953,-0.00440489,0,2.090000,0.430000,-0.560000,0,0.000000,,,0
5240,TOI-1736 c,TOI-1736,1,2,Radial Velocity,571.25000000000,0.46000000000,-0.46000000000,0,1.3700000000,0.0300000000,-0.0300000000,0,12.50000000,,,0,1.12000000,,,0,2800.00000000,500.00000000,-200.00000000,0,8.70000000,1.50000000,-0.60000000,0,7.880000,,,0,0.368500,0.002100,-0.002100,0
5241,TOI-1739 b,TOI-1739,1,1,Transit,8.30334140600,0.00000916100,-0.00001010600,0,0.0738720000,0.0028800000,-0.0031350000,0,1.94600000,0.22600000,-0.16900000,0,0.17361079,0.02016240,-0.01507720,0,4.45000000,,,0,0.01400000,,,0,3.320000,,,0,,,,
5242,TOI-1742 b,TOI-1742,1,1,Transit,21.26908400000,0.00005100000,-0.00005100000,0,0.1540000000,0.0030000000,-0.0030000000,0,2.36507598,0.05691119,-0.05107400,0,0.21099831,0.00507728,-0.00455653,0,9.70000000,1.90000000,-1.90000000,0,0.03051961,0.00597807,-0.00597807,0,4.000000,0.980000,-1.210000,0,0.300000,0.100000,-0.100000,0
5243,TOI-1744.01,TOI-1744,1,1,Transit,22.34170292700,0.00004416400,-0.00004215600,0,0.1640860000,0.0073210000,-0.0080100000,0,2.68000000,0.26300000,-0.17200000,0,0.23909400,0.02346333,-0.01534484,0,7.65000000,,,0,0.02410000,,,0,2.180000,,,0,,,,
5244,TOI-1749 b,TOI-1749,1,3,Transit,2.38839000000,0.00031000000,-0.00066000000,0,0.0291000000,0.0005000000,-0.0005000000,0,1.39000000,0.21000000,-0.19000000,0,0.12400771,0.01873498,-0.01695069,0,57.00000000,,,1,0.17934206,,,1,,,,,0.140000,,,1
5245,TOI-1749 c,TOI-1749,1,3,Transit,4.49290000000,0.00380000000,-0.00270000000,0,0.0443000000,0.0008000000,-0.0008000000,0,2.12000000,0.12000000,-0.12000000,0,0.18913406,0.01070570,-0.01070570,0,14.00000000,,,1,0.04404893,,,1,,,,,0.019000,,,1
5246,TOI-1749 d,TOI-1749,1,3,Transit,9.04970000000,0.00490000000,-0.00320000000,0,0.0707000000,0.0012000000,-0.0012000000,0,2.52000000,0.15000000,-0.15000000,0,0.22481973,0.01338213,-0.01338213,0,15.00000000,,,1,0.04719528,,,1,,,,,0.062000,,,1
5247,TOI-1751 b,TOI-1751,1,1,Transit,37.46852000000,0.00013000000,-0.00013000000,0,0.2150000000,0.0040000000,-0.0040000000,0,2.95078450,0.11061818,-0.08190008,0,0.26325181,0.00986871,-0.00730665,0,19.50000000,3.50000000,-3.40000000,0,0.06135386,0.01101223,-0.01069760,0,4.130000,0.990000,-1.260000,0,0.327000,0.083000,-0.083000,0
5248,TOI-1753 b,TOI-1753,1,1,Transit,5.38461040000,0.00000990000,-0.00000990000,0,0.0590000000,0.0010000000,-0.0010000000,0,2.47852533,0.09834485,-0.07935468,0,0.22111960,0.00877376,-0.00707956,0,16.60000000,5.20000000,-5.20000000,0,0.05222944,0.01636103,-0.01636103,0,5.950000,2.060000,-2.490000,0,0.000000,,,0
5249,TOI-1758 b,TOI-1758,1,1,Transit,20.70507468500,0.00003657200,-0.00003409900,0,0.1414090000,0.0054240000,-0.0058630000,0,3.62000000,0.33700000,-0.26900000,0,0.32295532,0.03006518,-0.02399861,0,6.90000000,6.20000000,-6.30000000,0,0.02170983,0.01950738,-0.01982202,0,0.830000,0.750000,-0.830000,0,0.000000,,,0
5250,TOI-1759 b,TOI-1759,1,1,Transit,18.85019000000,0.00013000000,-0.00013000000,0,0.1177000000,0.0038000000,-0.0038000000,0,3.14000000,0.10000000,-0.10000000,0,0.28013252,0.00892142,-0.00892142,0,10.80000000,1.50000000,-1.50000000,0,0.03398060,0.00471953,-0.00471953,0,1.910000,0.320000,-0.320000,0,0.000000,,,0
5251,TOI-1768.01,TOI-1768,1,1,Transit,7.33770364900,0.00002140400,-0.00002244300,0,0.0763810000,0.0032680000,-0.0035770000,0,3.45300000,0.42300000,-0.28700000,0,0.30805656,0.03773760,-0.02560447,0,11.80000000,,,0,0.03700000,,,0,1.570000,,,0,,,,
5252,TOI-1772.01,TOI-1772,1,1,Transit,8.05424687400,0.00003959500,-0.00003786800,0,0.0783750000,0.0031980000,-0.0034710000,0,2.90500000,0.32800000,-0.21400000,0,0.25916719,0.02926225,-0.01909183,0,8.78000000,,,0,0.02760000,,,0,1.970000,,,0,,,,
5253,TOI-1775 b,TOI-1775,1,1,Transit,10.24055490000,0.00000960000,-0.00000960000,0,0.0800000000,0.0020000000,-0.0020000000,0,8.04728896,0.14337937,-0.12772169,0,0.71793227,0.01279147,-0.01139459,0,96.00000000,15.00000000,-15.00000000,0,0.30204978,0.04719528,-0.04719528,0,1.010000,0.220000,-0.270000,0,0.000000,,,0
5254,TOI-1776 b,TOI-1776,1,1,Transit,2.79986800000,0.00002300000,-0.00002300000,0,0.0378000000,0.0007000000,-0.0008000000,0,1.21612741,0.08984660,-0.07715788,0,0.10849581,0.00801559,-0.00688358,0,1.40000000,1.10000000,-1.00000000,0,0.00440489,0.00346099,-0.00314635,0,4.130000,3.130000,-3.790000,0,0.000000,,,0
5255,TOI-1777.01,TOI-1777,1,1,Transit,14.65011197400,0.00008239900,-0.00007951100,0,0.1194660000,0.0048050000,-0.0052160000,0,2.24600000,0.27900000,-0.17700000,0,0.20037504,0.02489076,-0.01579091,0,5.67000000,,,0,0.01780000,,,0,2.750000,,,0,,,,
5256,TOI-178 b,TOI-178,1,6,Transit,1.91455800000,0.00001800000,-0.00001800000,0,0.0260700000,0.0007800000,-0.0007800000,0,1.15200000,0.07300000,-0.07000000,0,0.10277456,0.00651262,-0.00624498,0,1.50000000,0.39000000,-0.44000000,0,0.00471950,0.00122707,-0.00138439,0,5.400000,1.900000,-1.700000,0,,,,
5257,TOI-178 c,TOI-178,1,6,Transit,3.23845000000,0.00002000000,-0.00001900000,0,0.0370000000,0.0011000000,-0.0011000000,0,1.66900000,0.11400000,-0.09900000,0,0.14889821,0.01017040,-0.00883219,0,4.77000000,0.55000000,-0.68000000,0,0.01500802,0.00173048,-0.00213951,0,5.620000,1.500000,-1.300000,0,,,,
5258,TOI-178 d,TOI-178,1,6,Transit,6.55770000000,0.00001600000,-0.00001600000,0,0.0592000000,0.0018000000,-0.0018000000,0,2.57200000,0.07500000,-0.07800000,0,0.22945847,0.00669105,-0.00695869,0,3.01000000,0.80000000,-1.03000000,0,0.00947047,0.00251707,-0.00324073,0,0.976000,0.300000,-0.340000,0,,,,
5259,TOI-178 e,TOI-178,1,6,Transit,9.96188100000,0.00004200000,-0.00004200000,0,0.0783000000,0.0023000000,-0.0024000000,0,2.20700000,0.08800000,-0.09000000,0,0.19689535,0.00785083,-0.00802926,0,3.86000000,1.25000000,-0.94000000,0,0.01214486,0.00393292,-0.00295756,0,1.980000,0.788000,-0.530000,0,,,,
